,data_listing_id,data_title,data_display_title,data_url,data_installment,data_image_src,data_compare_image,data_make,data_model,data_year,data_mileage,data_transmission,data_ad_type,data_variant,data_seller_id,data_profile_id,data_listing_trusted,data_dealer_isverified,data_view_store,data_country_code,data_vehicle_type,listing_price
3601,9180813,2022 Perodua Myvi 1.5 AV (CUBA LOAN DI PERODUA JB),2022 Perodua Myvi 1.5 AV Hatchback,https://www.carlist.my/new-cars/2022-perodua-myvi-1-5-av-cuba-loan-di-perodua-jb/9180813,RM 791/month,https://img1.icarcdn.com/3180819/main-m_new-car-carlist-perodua-myvi-av-hatchback-malaysia_000003180819_8c073980_5ed7_4a66_b912_4c397ee9eb01.jpeg.webp?smia=xTM,https://img1.icarcdn.com/3180819/thumb-l_new-car-carlist-perodua-myvi-av-hatchback-malaysia_000003180819_8c073980_5ed7_4a66_b912_4c397ee9eb01.jpeg.webp?smia=xTM,Perodua,Myvi,2022,0,Automatic,New,AV,ed58abe3-d42b-44cb-bd65-07e744017dd8,59cc2662-93fb-48f8-b17a-b7b61cfcbd15,true,ʉʏʈʘ,true,my,car,"RM 61,000"
3602,9180831,2022 Perodua Myvi 1.3 G (CUBA LOAN DI PERODUA JB),2022 Perodua Myvi 1.3 G Hatchback,https://www.carlist.my/new-cars/2022-perodua-myvi-1-3-g-cuba-loan-di-perodua-jb/9180831,RM 643/month,https://img1.icarcdn.com/1380819/main-m_new-car-carlist-perodua-myvi-g-hatchback-malaysia_000001380819_89e85e8c_87c0_4ee3_8bd3_40ec68bd86f5.jpeg.webp?smia=xTM,https://img1.icarcdn.com/1380819/thumb-l_new-car-carlist-perodua-myvi-g-hatchback-malaysia_000001380819_89e85e8c_87c0_4ee3_8bd3_40ec68bd86f5.jpeg.webp?smia=xTM,Perodua,Myvi,2022,0,Automatic,New,G,ed58abe3-d42b-44cb-bd65-07e744017dd8,59cc2662-93fb-48f8-b17a-b7b61cfcbd15,true,ʉʏʈʘ,true,my,car,"RM 49,600"
3603,9116698,2022 Proton X70 1.8 TGDI Standard SUV,2022 Proton X70 1.8 TGDI Standard SUV,https://www.carlist.my/new-cars/2022-proton-x70-1-8-tgdi-standard-suv/9116698,"RM 1,215/month",https://img1.icarcdn.com/8966119/main-m_new-car-carlist-proton-x70-tgdi-standard-suv-malaysia_000008966119_0e2fede7_02af_40eb_8193_51f23bf3a284.jpg.webp?smia=xTM,https://img1.icarcdn.com/8966119/thumb-l_new-car-carlist-proton-x70-tgdi-standard-suv-malaysia_000008966119_0e2fede7_02af_40eb_8193_51f23bf3a284.jpg.webp?smia=xTM,Proton,X70,2022,0,Automatic,New,TGDI Standard,2eb04e4c-f733-4a30-8cb5-530c04ef4869,3e982fea-db74-4725-847c-fa8d60b556b4,true,ʉʏʈʘ,true,my,car,"RM 93,683"
3604,9090793,2022 Proton X70 1.8 TGDI Special Edition SUV,2022 Proton X70 1.8 TGDI Premium SUV,https://www.carlist.my/new-cars/2022-proton-x70-1-8-tgdi-special-edition-suv/9090793,"RM 1,590/month",https://img1.icarcdn.com/3970909/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000003970909_5eb14d9b_9691_4063_b194_b497dab5bbd9.jpeg.webp?smia=xTM,https://img1.icarcdn.com/3970909/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000003970909_5eb14d9b_9691_4063_b194_b497dab5bbd9.jpeg.webp?smia=xTM,Proton,X70,2022,0,Automatic,New,TGDI Premium,2eb04e4c-f733-4a30-8cb5-530c04ef4869,3e982fea-db74-4725-847c-fa8d60b556b4,true,ʉʏʈʘ,true,my,car,"RM 122,655"
3605,9071754,2022 Proton X70 1.8 TGDI Premium SUV,2022 Proton X70 1.8 TGDI Premium SUV,https://www.carlist.my/new-cars/2022-proton-x70-1-8-tgdi-premium-suv/9071754,"RM 1,465/month",https://img1.icarcdn.com/4571709/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000004571709_e0f1c562_66be_4139_bfbf_342e8e29a619.jpg.webp?smia=xTM,https://img1.icarcdn.com/4571709/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000004571709_e0f1c562_66be_4139_bfbf_342e8e29a619.jpg.webp?smia=xTM,Proton,X70,2022,0,Automatic,New,TGDI Premium,2eb04e4c-f733-4a30-8cb5-530c04ef4869,3e982fea-db74-4725-847c-fa8d60b556b4,true,ʉʏʈʘ,true,my,car,"RM 113,000"
3606,8985024,2022 NISSAN ALMERA 1.5 VL AT SEDAN,2022 Nissan Almera 1.5 1.5 VL A/T Sedan,https://www.carlist.my/new-cars/2022-nissan-almera-1-5-vl-at-sedan/8985024,RM 805/month,https://img1.icarcdn.com/4205898/main-m_new-car-carlist-in-process-malaysia_000004205898_6e520a7d_dd22_4142_9fb8_5b5bf67ec9c2.jpeg.webp?smia=xTM,https://img1.icarcdn.com/4205898/thumb-l_new-car-carlist-in-process-malaysia_000004205898_6e520a7d_dd22_4142_9fb8_5b5bf67ec9c2.jpeg.webp?smia=xTM,Nissan,Almera,2022,0,Automatic,New,1.5 VL A/T,ab8f09fb-f4be-4546-be8b-f30239e273a8,7f431231-ece7-4c24-b549-e2345bcfe24a,true,ʉʏʈʘ,true,my,car,"RM 62,088"
3607,9072864,2022 Proton Iriz 1.6 Executive Hatchback,2022 Proton Iriz 1.6 Executive Hatchback,https://www.carlist.my/new-cars/2022-proton-iriz-1-6-executive-hatchback/9072864,RM 620/month,https://img1.icarcdn.com/4682709/main-m_new-car-carlist-proton-iriz-executive-hatchback-malaysia_000004682709_29a7ef36_5820_448e_9721_a2df09c70744.jpg.webp?smia=xTM,https://img1.icarcdn.com/4682709/thumb-l_new-car-carlist-proton-iriz-executive-hatchback-malaysia_000004682709_29a7ef36_5820_448e_9721_a2df09c70744.jpg.webp?smia=xTM,Proton,Iriz,2022,0,Automatic,New,Executive,a5a90b91-3889-42b9-820e-ce4d9304d3db,12909cfa-fd5d-42ae-ba1a-86b745956b53,true,ʉʏʈʘ,true,my,car,"RM 47,800"
3608,9073116,2022 Proton X70 1.8 TGDI Premium SUV,2022 Proton X70 1.8 TGDI Premium SUV,https://www.carlist.my/new-cars/2022-proton-x70-1-8-tgdi-premium-suv/9073116,"RM 1,605/month",https://img1.icarcdn.com/6113709/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000006113709_e06aded6_3f2e_4257_b9ee_b09ca171d4cc.jpg.webp?smia=xTM,https://img1.icarcdn.com/6113709/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000006113709_e06aded6_3f2e_4257_b9ee_b09ca171d4cc.jpg.webp?smia=xTM,Proton,X70,2022,0,Automatic,New,TGDI Premium,a5a90b91-3889-42b9-820e-ce4d9304d3db,12909cfa-fd5d-42ae-ba1a-86b745956b53,true,ʉʏʈʘ,true,my,car,"RM 123,800"
3609,9073001,2022 Proton X70 1.8 TGDI Premium SUV,2022 Proton X70 1.8 TGDI Premium SUV,https://www.carlist.my/new-cars/2022-proton-x70-1-8-tgdi-premium-suv/9073001,"RM 1,605/month",https://img1.icarcdn.com/1003709/main-m_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000001003709_9d38583b_7476_48bb_a9b2_4ce0c451f36b.jpg.webp?smia=xTM,https://img1.icarcdn.com/1003709/thumb-l_new-car-carlist-proton-x70-tgdi-premium-suv-malaysia_000001003709_9d38583b_7476_48bb_a9b2_4ce0c451f36b.jpg.webp?smia=xTM,Proton,X70,2022,0,Automatic,New,TGDI Premium,a5a90b91-3889-42b9-820e-ce4d9304d3db,12909cfa-fd5d-42ae-ba1a-86b745956b53,true,ʉʏʈʘ,true,my,car,"RM 123,800"
3610,7410886,2021 Proton Saga 1.3,2021 Proton Saga 1.3 Standard Sedan,https://www.carlist.my/new-cars/2021-proton-saga-1-3/7410886,RM 454/month,https://img1.icarcdn.com/6880147/main-m_new-car-carlist-in-process-malaysia_000006880147_f0899071_cda5_452d_a8ba_5b7d7f4ba828.jpeg?smia=xTM,https://img1.icarcdn.com/6880147/thumb-l_new-car-carlist-in-process-malaysia_000006880147_f0899071_cda5_452d_a8ba_5b7d7f4ba828.jpeg?smia=xTM,Proton,Saga,2021,0,Automatic,New,Standard,ab8f09fb-f4be-4546-be8b-f30239e273a8,7f431231-ece7-4c24-b549-e2345bcfe24a,true,ʉʏʈʘ,true,my,car,"RM 34,999"
3611,8836275,2022 Volvo V60 2.0 Recharge T8 Inscription Wagon**PRICE AFTER SALES TAX & WITHOUT INSURANCE**,2022 Volvo V60 2.0 Recharge T8 Inscription Wagon,https://www.carlist.my/new-cars/2022-volvo-v60-2-0-recharge-t8-inscription-wagon-price-after-sales-tax-without-insurance/8836275,"RM 3,720/month",https://img1.icarcdn.com/5726388/main-m_new-car-carlist-volvo-v60-recharge-t8-inscription-wagon-malaysia_000005726388_0d9289ce_e73b_4000_a0c1_a787c5ece88c.jpeg.webp?smia=xTM,https://img1.icarcdn.com/5726388/thumb-l_new-car-carlist-volvo-v60-recharge-t8-inscription-wagon-malaysia_000005726388_0d9289ce_e73b_4000_a0c1_a787c5ece88c.jpeg.webp?smia=xTM,Volvo,V60,2022,0,Automatic,New,Recharge T8 Inscription,288c0f49-d0a4-e611-94c6-06e4185eac05,2c8c0f49-d0a4-e611-94c6-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 286,909"
3612,8750047,2022 Mazda 2 1.5 Sedan & HBack ** Best Deal In Town & Call To Believe **,2022 Mazda 2 1.5 2.0 Sedan (Pre-Order) Sedan,https://www.carlist.my/new-cars/2022-mazda-2-1-5-sedan-hback-best-deal-in-town-call-to-believe/8750047,"RM 1,293/month",https://img1.icarcdn.com/7400578/main-m_new-car-carlist-mazda-2-2.0-sedan-%28pre-order%29-sedan-malaysia_000007400578_dd559f35_53da_4e1c_93a8_ece6237cdab1.jpeg.webp?smia=xTM,https://img1.icarcdn.com/7400578/thumb-l_new-car-carlist-mazda-2-2.0-sedan-%28pre-order%29-sedan-malaysia_000007400578_dd559f35_53da_4e1c_93a8_ece6237cdab1.jpeg.webp?smia=xTM,Mazda,2,2022,0,Automatic,New,2.0 Sedan (Pre-Order),2d3bc96f-4644-e711-94c7-06e4185eac05,313bc96f-4644-e711-94c7-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 99,700"
3613,8388057,2021 Mazda CX-5 2.0 SKYACTIV-G SUV,2021 Mazda CX-5 2.0 SKYACTIV-G High SUV,https://www.carlist.my/new-cars/2021-mazda-cx-5-2-0-skyactiv-g-suv/8388057,"RM 1,758/month",https://img1.icarcdn.com/7508838/main-m_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000007508838_1d989819_3691_4433_bf54_1c10c6358739.jpg.webp?smia=xTM,https://img1.icarcdn.com/7508838/thumb-l_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000007508838_1d989819_3691_4433_bf54_1c10c6358739.jpg.webp?smia=xTM,Mazda,CX-5,2021,0,Automatic,New,SKYACTIV-G High,ab8f09fb-f4be-4546-be8b-f30239e273a8,7f431231-ece7-4c24-b549-e2345bcfe24a,true,ʉʏʈʘ,true,my,car,"RM 135,613"
3614,7351902,2021 Mazda CX5 2.0 High Spec BEST SUV IN TOWN,2021 Mazda CX-5 2.0 SKYACTIV-G Mid SUV,https://www.carlist.my/new-cars/2021-mazda-cx5-2-0-high-spec-best-suv-in-town/7351902,"RM 1,903/month",https://img1.icarcdn.com/2091537/main-m_new-car-carlist-in-process-malaysia_000002091537_c4c0e405_7a5c_4485_a802_8cd551b5e410.jpg?smia=xTM,https://img1.icarcdn.com/2091537/thumb-l_new-car-carlist-in-process-malaysia_000002091537_c4c0e405_7a5c_4485_a802_8cd551b5e410.jpg?smia=xTM,Mazda,CX-5,2021,1,Automatic,New,SKYACTIV-G Mid,5d8ce4c8-0b9f-e611-94c6-06e4185eac05,608ce4c8-0b9f-e611-94c6-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 146,800"
3615,7394941,2021 Mazda CX-5 2.0 SKYACTIV-G SUV GLS & GL & 2.5 TURBO**Best Deal In Town & TAX FREE **,2021 Mazda CX-5 2.0 SKYACTIV-G High SUV,https://www.carlist.my/new-cars/2021-mazda-cx-5-2-0-skyactiv-g-suv-gls-gl-2-5-turbo-best-deal-in-town-tax-free/7394941,"RM 1,867/month",https://img1.icarcdn.com/1494937/main-m_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000001494937_f2b9aab1_f1b4_4b0d_8402_3c81cc0b84e1.jpeg?smia=xTM,https://img1.icarcdn.com/1494937/thumb-l_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000001494937_f2b9aab1_f1b4_4b0d_8402_3c81cc0b84e1.jpeg?smia=xTM,Mazda,CX-5,2021,0,Automatic,New,SKYACTIV-G High,2d3bc96f-4644-e711-94c7-06e4185eac05,313bc96f-4644-e711-94c7-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 144,000"
3616,8437531,2021 Mazda CX-5 2.0 SKYACTIV-G SUV,2021 Mazda CX-5 2.0 SKYACTIV-G High SUV,https://www.carlist.my/new-cars/2021-mazda-cx-5-2-0-skyactiv-g-suv/8437531,"RM 1,694/month",https://img1.icarcdn.com/1357348/main-m_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000001357348_15b02f51_fcac_4a11_aabe_ce5e342b2d34.JPG.webp?smia=xTM,https://img1.icarcdn.com/1357348/thumb-l_new-car-carlist-mazda-cx-5-skyactiv-g-suv-malaysia_000001357348_15b02f51_fcac_4a11_aabe_ce5e342b2d34.JPG.webp?smia=xTM,Mazda,CX-5,2021,1,Automatic,New,SKYACTIV-G High,5d8ce4c8-0b9f-e611-94c6-06e4185eac05,608ce4c8-0b9f-e611-94c6-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 130,700"
3617,8200886,2021 Ford Ranger 2.0 XLT+,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/2021-ford-ranger-2-0-xlt/8200886,"RM 1,606/month",https://img1.icarcdn.com/6880028/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000006880028_6cf13184_87d9_4705_acc4_6d7fbfd45964.jpg.webp?smia=xTM,https://img1.icarcdn.com/6880028/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000006880028_6cf13184_87d9_4705_acc4_6d7fbfd45964.jpg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3618,8198508,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/2021-ford-ranger-2-0-xlt-high-rider-pickup-truck/8198508,"RM 1,606/month",https://img1.icarcdn.com/8058918/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000008058918_11409b7f_4b4e_46d3_aae7_d7915cb03e48.jpeg.webp?smia=xTM,https://img1.icarcdn.com/8058918/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000008058918_11409b7f_4b4e_46d3_aae7_d7915cb03e48.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3619,8199246,NEW 2021 Ford Ranger 2.0 XLT+,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/new-2021-ford-ranger-2-0-xlt/8199246,"RM 1,606/month",https://img1.icarcdn.com/6429918/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000006429918_766a3b3c_923f_4604_b261_986322642569.jpeg.webp?smia=xTM,https://img1.icarcdn.com/6429918/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000006429918_766a3b3c_923f_4604_b261_986322642569.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3620,8209151,2021 Mazda 3 2.0 SKYACTIV-G High Plus Sedan,2021 Mazda 3 2.0 SKYACTIV-G High Plus Sedan,https://www.carlist.my/new-cars/2021-mazda-3-2-0-skyactiv-g-high-plus-sedan/8209151,"RM 1,979/month",https://img1.icarcdn.com/1519028/main-m_new-car-carlist-mazda-3-skyactiv-g-high-plus-sedan-malaysia_000001519028_ebddcf11_9889_4c17_a191_3fcfe4585545.jpeg.webp?smia=xTM,https://img1.icarcdn.com/1519028/thumb-l_new-car-carlist-mazda-3-skyactiv-g-high-plus-sedan-malaysia_000001519028_ebddcf11_9889_4c17_a191_3fcfe4585545.jpeg.webp?smia=xTM,Mazda,3,2021,1,Automatic,New,SKYACTIV-G High Plus,5d8ce4c8-0b9f-e611-94c6-06e4185eac05,608ce4c8-0b9f-e611-94c6-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 152,679"
3621,8198552,NEW 2021 Ford Ranger 2.0 XLT+,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/new-2021-ford-ranger-2-0-xlt/8198552,"RM 1,606/month",https://img1.icarcdn.com/2558918/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000002558918_17a41c1d_cca1_44f1_8ce2_c5d895808d25.jpeg.webp?smia=xTM,https://img1.icarcdn.com/2558918/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000002558918_17a41c1d_cca1_44f1_8ce2_c5d895808d25.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3622,8200908,2021 Ford Ranger 2.0 XLT+ NEW,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/2021-ford-ranger-2-0-xlt-new/8200908,"RM 1,606/month",https://img1.icarcdn.com/8090028/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000008090028_879a5fe4_c043_483b_acee_9a12bbea60d1.jpeg.webp?smia=xTM,https://img1.icarcdn.com/8090028/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000008090028_879a5fe4_c043_483b_acee_9a12bbea60d1.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3623,8199278,BARU 2021 Ford Ranger 2.0 XLT+,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/baru-2021-ford-ranger-2-0-xlt/8199278,"RM 1,606/month",https://img1.icarcdn.com/8729918/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000008729918_6cf8c5cd_8207_44e5_9444_80c02ec109ec.jpeg.webp?smia=xTM,https://img1.icarcdn.com/8729918/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000008729918_6cf8c5cd_8207_44e5_9444_80c02ec109ec.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3624,7850060,2021 Mazda CX-8 2.5 Mid Plus SUV BEST SELLING SUV,2021 Mazda CX-8 2.5 SKYACTIV-G Mid Plus SUV,https://www.carlist.my/new-cars/2021-mazda-cx-8-2-5-mid-plus-suv-best-selling-suv/7850060,"RM 2,279/month",https://img1.icarcdn.com/0600587/main-m_new-car-carlist-mazda-cx-8-skyactiv-g-mid-plus-suv-malaysia_000000600587_754cb6c4_e20f_49da_8c2e_5db93c13521a.JPG?smia=xTM,https://img1.icarcdn.com/0600587/thumb-l_new-car-carlist-mazda-cx-8-skyactiv-g-mid-plus-suv-malaysia_000000600587_754cb6c4_e20f_49da_8c2e_5db93c13521a.JPG?smia=xTM,Mazda,CX-8,2021,1,Automatic,New,SKYACTIV-G Mid Plus,5d8ce4c8-0b9f-e611-94c6-06e4185eac05,608ce4c8-0b9f-e611-94c6-06e4185eac05,true,ʉʏʈʘ,true,my,car,"RM 175,828"
3625,8200964,2021 Ford Ranger 2.0 XLT+ NEW,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/2021-ford-ranger-2-0-xlt-new/8200964,"RM 1,606/month",https://img1.icarcdn.com/4690028/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000004690028_0fd745e9_9c2a_4ac7_9dc0_89dc7b669bba.jpg.webp?smia=xTM,https://img1.icarcdn.com/4690028/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000004690028_0fd745e9_9c2a_4ac7_9dc0_89dc7b669bba.jpg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3626,8201019,NEW 2021 Ford Ranger 2.0 XLT PLUS,2021 Ford Ranger 2.0 XLT+ High Rider Pickup Truck,https://www.carlist.my/new-cars/new-2021-ford-ranger-2-0-xlt-plus/8201019,"RM 1,606/month",https://img1.icarcdn.com/9101028/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000009101028_c89ac5a9_9aed_40ba_84a4_c6dbc859d333.jpg.webp?smia=xTM,https://img1.icarcdn.com/9101028/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000009101028_c89ac5a9_9aed_40ba_84a4_c6dbc859d333.jpg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT+ High Rider,a28b60d4-6e9a-4009-99aa-562664a14874,8e8e6d23-3215-4694-b047-84fa0f8f182d,true,ʉʏʈʘ,true,my,car,"RM 123,888"
3627,7417928,2021 Proton Persona 1.6,2021 Proton Persona 1.6 Standard Sedan,https://www.carlist.my/new-cars/2021-proton-persona-1-6/7417928,RM 544/month,https://img1.icarcdn.com/8297147/main-m_new-car-carlist-in-process-malaysia_000008297147_022f6824_873c_4cf5_9352_4000c28005f1.jpeg?smia=xTM,https://img1.icarcdn.com/8297147/thumb-l_new-car-carlist-in-process-malaysia_000008297147_022f6824_873c_4cf5_9352_4000c28005f1.jpeg?smia=xTM,Proton,Persona,2021,0,Automatic,New,Standard,ab8f09fb-f4be-4546-be8b-f30239e273a8,7f431231-ece7-4c24-b549-e2345bcfe24a,true,ʉʏʈʘ,true,my,car,"RM 41,999"
3628,8410297,BEST OFFER IN  TOWN RANGER XLT 2.2 (A),2021 Ford Ranger 2.2 XLT High Rider Pickup Truck,https://www.carlist.my/new-cars/best-offer-in-town-ranger-xlt-2-2-a/8410297,"RM 1,491/month",https://img1.icarcdn.com/7920148/main-m_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000007920148_7c79e42e_b0cf_426a_9402_cf6a1dfafd02.jpeg.webp?smia=xTM,https://img1.icarcdn.com/7920148/thumb-l_new-car-carlist-ford-ranger-xlt-high-rider-pickup-truck-malaysia_000007920148_7c79e42e_b0cf_426a_9402_cf6a1dfafd02.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XLT High Rider,4fae9140-7562-44f0-a05a-cbec72d48db4,f43e4008-ee8d-43e6-9a3b-b8e00ce36a95,true,ʉʏʈʘ,true,my,car,"RM 115,000"
3629,8123564,BEST PRICE IN TOWN XL AUTO 2.2 2021,2021 Ford Ranger 2.2 XL High Rider Pickup Truck,https://www.carlist.my/new-cars/best-price-in-town-xl-auto-2-2-2021/8123564,"RM 1,335/month",https://img1.icarcdn.com/4653218/main-m_new-car-carlist-ford-ranger-xl-high-rider-pickup-truck-malaysia_000004653218_4ab27fcc_4957_4013_ba6f_0036d7bf3e8b.jpeg.webp?smia=xTM,https://img1.icarcdn.com/4653218/thumb-l_new-car-carlist-ford-ranger-xl-high-rider-pickup-truck-malaysia_000004653218_4ab27fcc_4957_4013_ba6f_0036d7bf3e8b.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XL High Rider,4fae9140-7562-44f0-a05a-cbec72d48db4,f43e4008-ee8d-43e6-9a3b-b8e00ce36a95,true,ʉʏʈʘ,true,my,car,"RM 103,000"
3630,8123491,DREAM TRUCK BEST PRICE IN TOWN XL 2.2 AUTO 2021,2021 Ford Ranger 2.2 XL High Rider Pickup Truck,https://www.carlist.my/new-cars/dream-truck-best-price-in-town-xl-2-2-auto-2021/8123491,"RM 1,335/month",https://img1.icarcdn.com/1943218/main-m_new-car-carlist-ford-ranger-xl-high-rider-pickup-truck-malaysia_000001943218_353e167d_9dd3_4ca5_87a3_b505a8b5a2a6.jpeg.webp?smia=xTM,https://img1.icarcdn.com/1943218/thumb-l_new-car-carlist-ford-ranger-xl-high-rider-pickup-truck-malaysia_000001943218_353e167d_9dd3_4ca5_87a3_b505a8b5a2a6.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,XL High Rider,4fae9140-7562-44f0-a05a-cbec72d48db4,f43e4008-ee8d-43e6-9a3b-b8e00ce36a95,true,ʉʏʈʘ,true,my,car,"RM 103,000"
3631,8064340,DREAM TRUCK BEST OFFER WILDTRAK 2.O BI TURBO 2021,2021 Ford Ranger 2.0 Wildtrak High Rider Pickup Truck,https://www.carlist.my/new-cars/dream-truck-best-offer-wildtrak-2-o-bi-turbo-2021/8064340,"RM 1,867/month",https://img1.icarcdn.com/0434608/main-m_new-car-carlist-ford-ranger-wildtrak-high-rider-pickup-truck-malaysia_000000434608_7e50fd8e_943c_4fd1_a5cc_5874703169a9.jpeg.webp?smia=xTM,https://img1.icarcdn.com/0434608/thumb-l_new-car-carlist-ford-ranger-wildtrak-high-rider-pickup-truck-malaysia_000000434608_7e50fd8e_943c_4fd1_a5cc_5874703169a9.jpeg.webp?smia=xTM,Ford,Ranger,2021,0,Automatic,New,Wildtrak High Rider,4fae9140-7562-44f0-a05a-cbec72d48db4,f43e4008-ee8d-43e6-9a3b-b8e00ce36a95,true,ʉʏʈʘ,true,my,car,"RM 144,000"
3632,7729692,2021 Perodua Ativa 1.0 AV SUV LOW INCOME CAN LOAN AND BEST PRICE,2021 Perodua Ativa 1.0 AV SUV,https://www.carlist.my/new-cars/2021-perodua-ativa-1-0-av-suv-low-income-can-loan-and-best-price/7729692,RM 904/month,https://img1.icarcdn.com/2969277/main-m_new-car-carlist-perodua-ativa-av-suv-malaysia_000002969277_25aba539_4663_484f_8d1b_4e14e6b1a85a.JPG?smia=xTM,https://img1.icarcdn.com/2969277/thumb-l_new-car-carlist-perodua-ativa-av-suv-malaysia_000002969277_25aba539_4663_484f_8d1b_4e14e6b1a85a.JPG?smia=xTM,Perodua,Ativa,2021,0,Automatic,New,AV,54374024-2f79-4b34-90b3-22cbdea58c6c,99c9adae-98ec-4b03-8ae7-dee89ffbcaf9,false,ʉʏʈʘ,true,my,car,"RM 69,718"
